DATE,ASPUS,AUTHNOTTSA,CSUSHPISA,EVACANTUSQ176N,INTDSRUSM193N,LREM25TTUSM156S,MNMFS,MORTGAGE30US,MSACSR,NHSDPTS,PERMIT,TTLCONS,UMCSENT
2016-07-01,0.39342723004694846,0.25791855213693415,0.302172678985996,0.6242159285306976,0.125,0.7030012889067754,0.14968152864659826,0.17557810575057298,0.1908713692610321,0.2935901694024049,0.4115210101307306,0.3915813817148922,0.7992217898676439
2016-10-01,0.41251956181533644,0.262443439014148,0.31893000161835805,0.6561490210986509,0.1388888888333333,0.7158622679121285,0.14331210186518725,0.2770545099815809,0.23651452283139063,0.2756559282870922,0.41743933721822524,0.42226868961595454,0.8630350196002365
2017-01-01,0.44350547730829415,0.26546002996396467,0.33400334507158,0.6667933852879684,0.1805555555,0.7365246007453807,0.16242038211387885,0.3617823815674486,0.23236514515486995,0.3038857522316877,0.43203787756465606,0.42986762955545543,0.9603112840436041
2017-04-01,0.45007824726134593,0.2971342381044614,0.3469592466769058,0.7148831020718496,0.22222222216666662,0.7644851474246499,0.14649681520812205,0.31232494960293056,0.23651452283139063,0.32381268680425745,0.4302623794384077,0.43728080782267165,0.9400778211626521
2017-07-01,0.43849765258215967,0.3182503770156221,0.36430155101203776,0.7238167648735985,0.24999999999999997,0.7824087255849266,0.1273885349594304,0.28769475443107273,0.2946058090578675,0.29491863167403143,0.4440718091119509,0.4380400217576993,0.910505836646732
2017-10-01,0.5214397496087638,0.3378582199993857,0.38357908964739185,0.558448964075271,0.2638888888333333,0.8039986403770945,0.14968152864659826,0.29754683239735424,0.24066390038343,0.3620059781347723,0.46379956587298876,0.45896844583861107,0.9867704281701766
2018-01-01,0.44287949921752745,0.3634992457877603,0.4018055787679735,0.6428435658620035,0.30555555549999996,0.8245729951051084,0.1847133757055053,0.3897622832683343,0.28215767627726795,0.3354367320048013,0.4748471099669229,0.4960397254058372,1.0
2018-04-01,0.4547730829420972,0.38009049782170723,0.41498971982837585,0.6052081353354879,0.34722222216666665,0.8396375010367096,0.1815286623625705,0.45695345598200565,0.28215767627726795,0.35303885757711595,0.4770171634296151,0.5028851246655249,0.9859922178977425
2018-07-01,0.5001564945226918,0.41930618378923434,0.42783629702017567,0.635810682379776,0.38888888883333333,0.8580529998085327,0.1210191082735608,0.4626676611922027,0.37344398341798524,0.31185652606071557,0.45965673691174247,0.48658118038154685,0.979766537119048
2018-10-01,0.4723004694835681,0.4479638009799144,0.43928850921366536,0.4763352974719637,0.43055555549999996,0.883333514156182,0.1210191082735608,0.5184304232293258,0.4605809128821817,0.2816340086588631,0.4572894060767446,0.45776085075509,0.9813229571969901
2019-01-01,0.44569640062597815,0.49472096522696096,0.4456254890620448,0.558448964075271,0.4583333333333333,0.8984876233937262,0.1687898088952899,0.41321022922768447,0.37344398341798524,0.351046164119859,0.44012625752301027,0.465999890093017,0.8957198445055035
2019-04-01,0.449452269170579,0.4132730014371122,0.4533740968090214,0.599695875308877,0.4583333333333333,0.8879101815265171,0.1719745222382247,0.32020661212964807,0.3153526970670272,0.3928927267222553,0.45788123878549414,0.5144301590390151,0.9891050585205527
2019-07-01,0.46823161189358375,0.4147812969120206,0.4650545473068044,0.6010264208325418,0.41666666666666663,0.9121046208144241,0.15923566877094406,0.2299615766982318,0.2738589211731891,0.4075058120090501,0.542513316136667,0.5636562262483221,0.8801556420918408
2019-10-01,0.4741784037558686,0.4932126697520526,0.4807147896677746,0.42520433377684874,0.3333333333333333,0.963102250913626,0.13375796174084145,0.24060182114772377,0.257261410716069,0.4141481235664515,0.5730913396193333,0.5910644811203641,0.9595330740046331
2020-01-01,0.4691705790297339,0.39668174940316536,0.49671067754158593,0.397452955711842,0.22222222216666662,0.9370337831180793,0.16242038211387885,0.1948881789538388,0.31950207461906655,0.3706409830497962,0.527125665709181,0.6281150577303108,0.9463035019413466
2020-04-01,0.442566510172144,0.3936651584533486,0.5054221071246614,0.0,0.0,0.0,0.1910828024869163,0.12257392563622427,0.24896265561199016,0.43972102296779403,0.39771158045718735,0.5911053203900561,0.4194552530287514
2020-07-01,0.515492957746479,0.4238310706664482,0.5368538351912808,0.07070899068618175,0.0,0.3522478823750417,0.2611464967002719,0.04907742310610219,0.0,0.7170375290695106,0.6149141845682394,0.6191959313932022,0.45680933863477113
2020-10-01,0.534585289514867,0.4811463045953195,0.5976631425581389,0.2982322752328459,0.0,0.5075062250161624,0.21337579607854276,0.0,0.05394190867443738,0.6263699767643186,0.6863286643627858,0.6724693412434278,0.5533073930391679
2021-01-01,0.5805946791862285,0.6244343891912533,0.649998849274239,0.32807451054932546,0.0,0.5589266299440938,0.21974522285995376,0.029488207841507186,0.13278008291007393,0.5443374294737849,0.7261787338131381,0.7138797932154287,0.5634241244796439
2021-04-01,0.6494522691705792,0.7571644041053622,0.7154266338113278,0.338528796806691,0.0,0.598076396309767,0.26751592348168285,0.06227920785756569,0.24896265561199016,0.45300564598296233,0.6750838428965462,0.7362982831444135,0.6879377433220186
2021-07-01,0.7508607198748044,0.8054298642798059,0.7912057141343829,0.253183805360198,0.2852852853333333,0.6957551363379304,0.1942675158298511,0.028542877540761236,0.33609958507618665,0.4367319827819086,0.6855395542817307,0.7671364700257163,0.4357976654813851
2021-10-01,0.8269170579029735,0.8386123678952109,0.8525750697576355,0.21535829690173003,0.2852852853333333,0.7956250577902173,0.111464968149215,0.08158928080467753,0.3443983401802655,0.4666223846407631,0.7563622019593604,0.8164331551388656,0.3221789883519206
2022-01-01,0.8794992175273867,0.9079939665283265,0.9298559222875487,0.24862193499334762,0.2852852853333333,0.8727533091250992,0.1242038216164956,0.2719314293776375,0.36929460574146444,0.46927930918401606,0.7843756166428907,0.9025274405583089,0.16420233456530764
2022-04-01,0.9214397496087637,0.9426847660711286,1.0,0.2729519102832163,0.2852852853333333,0.9069501779213462,0.1305732483979066,0.6417784407094171,0.6721991701523736,0.3098638326034586,0.7078319198419049,0.9498919177241557,0.04124513626780124
2022-07-01,0.9849765258215962,1.0,0.9920269900848615,0.27827409237787526,0.2852852853333333,0.9321859901071354,0.022292993591626453,0.7332057253533408,0.7634854771686094,0.28927266694489295,0.6344446639569716,0.9262516529768853,0.0
2022-10-01,1.0,0.9924585217204807,0.9714068711243182,0.13628587720965601,0.2852852853333333,0.9146393832202611,0.0,1.0,0.7261410788268107,0.30488209896031626,0.542513316136667,0.9149363394954125,0.06303501946015833
2023-01-01,0.8519561815336464,0.9864253393683586,0.9662878032184679,0.23303554457327547,0.2852852853333333,0.9732873622313933,0.08280254777617752,0.9251242063804135,0.6016597510208156,0.34440385256245765,0.5241665021654337,0.9601950418177657,0.19922178982095118
2023-04-01,0.8200312989045383,0.9306184009143956,0.9733224460180301,0.22296141417981374,0.2852852853333333,0.9999999999999991,0.08598726111911237,0.960591687622566,0.5103734440045798,0.3952175357225103,0.5401459853016691,0.9999999999999999,0.14630350203473186
